order_id,customer_id,product_id,quantity,unit_price,order_date,region
ORD-0007419,CUST-00487,PROD-031,12,566.3,2025-01-30,Alicante
ORD-0007420,CUST-00804,PROD-016,10,104.98,2024-10-31,Madrid
ORD-0007421,CUST-00327,PROD-048,16,900.69,2025-06-24,Valencia
ORD-0007422,CUST-00363,PROD-001,2,182.94,2024-08-24,Murcia
ORD-0007423,CUST-00667,PROD-040,18,69.37,2025-10-25,Murcia
ORD-0007424,CUST-00934,PROD-021,17,450.31,2024-10-28,Bilbao
ORD-0007425,CUST-00351,PROD-032,10,757.28,2025-10-28,Alicante
ORD-0007426,CUST-00645,PROD-010,17,26.17,2023-04-06,Sevilla
ORD-0007427,CUST-00964,PROD-008,10,90.22,2023-02-03,Madrid
ORD-0007428,CUST-00809,PROD-030,19,248.47,2024-09-12,Zaragoza
ORD-0007429,CUST-00389,PROD-001,4,430.98,2025-12-07,Barcelona
ORD-0007430,CUST-00089,PROD-022,13,969.35,2025-01-21,Barcelona
ORD-0007431,CUST-00237,PROD-042,1,706.1,2024-08-05,Alicante
ORD-0007432,CUST-00680,PROD-042,2,46.88,2024-12-30,Sevilla
ORD-0007433,CUST-00344,PROD-036,2,949.21,2024-09-08,Murcia
ORD-0007434,CUST-00602,PROD-009,16,27.99,2023-09-24,Madrid
ORD-0007435,CUST-00950,PROD-042,10,608.94,2025-02-26,Sevilla
ORD-0007436,CUST-00639,PROD-016,14,650.87,2024-11-11,Murcia
ORD-0007437,CUST-00969,PROD-003,13,215.11,2024-04-06,Bilbao
ORD-0007438,CUST-00414,PROD-019,5,871.46,2025-09-24,Sevilla
ORD-0007439,CUST-00372,PROD-021,4,487.09,2025-11-10,Murcia
ORD-0007440,CUST-00748,PROD-015,12,69.3,2024-04-27,Sevilla
ORD-0007441,CUST-00893,PROD-042,9,275.78,2024-01-12,Zaragoza
ORD-0007442,CUST-00412,PROD-045,20,40.04,2024-05-22,Madrid
ORD-0007443,CUST-00748,PROD-003,12,215.66,2024-06-16,Murcia
ORD-0007444,CUST-00019,PROD-018,18,800.03,2026-01-31,Zaragoza
ORD-0007445,CUST-00508,PROD-041,11,108.97,2023-12-06,Madrid
ORD-0007446,CUST-00704,PROD-037,4,740.04,2025-02-10,Madrid
ORD-0007447,CUST-00579,PROD-038,15,214.7,2025-10-25,Alicante
ORD-0007448,CUST-00845,PROD-001,4,888.09,2025-10-23,Zaragoza
ORD-0007449,CUST-00983,PROD-035,4,226.76,2026-02-22,Madrid
ORD-0007450,CUST-00236,PROD-041,10,382.83,2026-01-22,Barcelona
ORD-0007451,CUST-00696,PROD-012,4,368.01,2026-01-30,Barcelona
ORD-0007452,CUST-00391,PROD-017,9,927.83,2024-10-28,Zaragoza
ORD-0007453,CUST-00158,PROD-024,8,116.14,2025-06-18,Málaga
ORD-0007454,CUST-00225,PROD-027,5,444.16,2023-08-10,Murcia
ORD-0007455,CUST-00464,PROD-026,6,787.69,2023-12-19,Málaga
ORD-0007456,CUST-00951,PROD-032,16,283.69,2024-09-24,Madrid
ORD-0007457,CUST-00569,PROD-004,17,618.8,2026-03-01,Alicante
ORD-0007458,CUST-00123,PROD-030,8,94.1,2024-04-19,Málaga
ORD-0007459,CUST-00793,PROD-032,14,41.64,2023-07-12,Sevilla
ORD-0007460,CUST-00177,PROD-025,9,835.1,2023-06-18,Sevilla
ORD-0007461,CUST-00459,PROD-006,11,41.71,2025-05-04,Sevilla
ORD-0007462,CUST-00269,PROD-050,12,189.43,2023-08-03,Sevilla
ORD-0007463,CUST-00291,PROD-023,5,601.59,2025-10-21,Zaragoza
ORD-0007464,CUST-00757,PROD-039,12,260.66,2024-08-08,Barcelona
ORD-0007465,CUST-00856,PROD-015,18,49.31,2025-08-06,Murcia
ORD-0007466,CUST-00497,PROD-028,1,604.92,2023-10-04,Murcia
ORD-0007467,CUST-00828,PROD-013,8,596.25,2025-06-28,Málaga
ORD-0007468,CUST-00754,PROD-011,6,817.66,2024-10-01,Zaragoza
ORD-0007469,CUST-00003,PROD-046,10,661.59,2025-09-22,Barcelona
ORD-0007470,CUST-00319,PROD-028,9,8.38,2024-06-19,Valencia
ORD-0007471,CUST-00446,PROD-045,7,355.54,2023-09-11,Sevilla
ORD-0007472,CUST-00159,PROD-021,11,388.46,2024-12-24,Murcia
ORD-0007473,CUST-00203,PROD-010,5,831.96,2025-05-31,Bilbao
ORD-0007474,CUST-00547,PROD-017,12,347.95,2023-09-09,Madrid
ORD-0007475,CUST-00590,PROD-043,9,930.08,2024-12-21,Málaga
ORD-0007476,CUST-00792,PROD-010,11,11.6,2025-09-12,Zaragoza
ORD-0007477,CUST-00925,PROD-035,2,513.0,2025-10-27,Sevilla
ORD-0007478,CUST-00663,PROD-034,1,441.4,2023-12-19,Alicante
ORD-0007479,CUST-00074,PROD-010,7,209.49,2025-03-12,Madrid
ORD-0007480,CUST-00709,PROD-043,20,215.83,2024-01-13,Murcia
ORD-0007481,CUST-00959,PROD-007,5,409.67,2024-05-23,Valencia
ORD-0007482,CUST-00463,PROD-016,5,879.0,2024-05-14,Valencia
ORD-0007483,CUST-00460,PROD-029,15,294.96,2025-05-29,Málaga
ORD-0007484,CUST-00934,PROD-033,4,582.73,2025-11-07,Sevilla
ORD-0007485,CUST-00781,PROD-025,15,641.96,2026-01-05,Alicante
ORD-0007486,CUST-00771,PROD-019,19,293.08,2023-11-06,Bilbao
ORD-0007487,CUST-00807,PROD-005,14,491.53,2024-02-17,Alicante
ORD-0007488,CUST-00161,PROD-047,14,507.11,2025-04-05,Madrid
ORD-0007489,CUST-00932,PROD-044,8,407.31,2024-11-07,Zaragoza
ORD-0007490,CUST-00920,PROD-029,7,764.43,2025-10-23,Madrid
ORD-0007491,CUST-00196,PROD-005,4,902.42,2025-03-23,Bilbao
ORD-0007492,CUST-00896,PROD-007,15,598.88,2025-09-17,Málaga
ORD-0007493,CUST-00250,PROD-020,7,556.8,2023-03-26,Murcia
ORD-0007494,CUST-00227,PROD-013,4,655.91,2024-02-13,Barcelona
ORD-0007495,CUST-00525,PROD-002,13,405.8,2023-08-04,Murcia
ORD-0007496,CUST-00838,PROD-001,8,426.25,2023-11-19,Murcia
ORD-0007497,CUST-00060,PROD-008,17,530.86,2024-03-30,Málaga
ORD-0007498,CUST-00978,PROD-013,4,356.84,2023-05-28,Bilbao
ORD-0007499,CUST-00577,PROD-031,4,362.68,2026-01-19,Bilbao
ORD-0007500,CUST-00267,PROD-006,19,804.44,2024-10-12,Madrid
ORD-0007501,CUST-00690,PROD-025,1,502.6,2025-05-23,Valencia
ORD-0007502,CUST-00242,PROD-046,12,64.31,2025-02-17,Zaragoza
ORD-0007503,CUST-00039,PROD-010,6,810.68,2025-04-20,Sevilla
ORD-0007504,CUST-00884,PROD-032,20,136.17,2026-02-04,Málaga
ORD-0007505,CUST-00108,PROD-041,5,869.47,2026-01-31,Zaragoza
ORD-0007506,CUST-00985,PROD-042,8,340.66,2023-07-23,Zaragoza
ORD-0007507,CUST-00129,PROD-005,17,292.64,2023-05-04,Barcelona
ORD-0007508,CUST-00331,PROD-031,1,397.71,2025-10-13,Murcia
ORD-0007509,CUST-00066,PROD-003,20,480.22,2026-03-01,Málaga
ORD-0007510,CUST-00189,PROD-028,13,421.3,2025-12-23,Málaga
ORD-0007511,CUST-00051,PROD-035,14,554.58,2024-03-15,Zaragoza
ORD-0007512,CUST-00571,PROD-044,4,294.45,2023-12-02,Alicante
ORD-0007513,CUST-00977,PROD-015,7,58.65,2025-08-22,Alicante
ORD-0007514,CUST-00085,PROD-018,19,22.8,2024-02-09,Madrid
ORD-0007515,CUST-00618,PROD-010,2,344.58,2023-02-23,Zaragoza
ORD-0007516,CUST-00182,PROD-026,16,12.24,2023-03-23,Valencia
ORD-0007517,CUST-00668,PROD-019,10,516.09,2025-10-05,Málaga
ORD-0007518,CUST-00915,PROD-042,20,525.81,2025-07-08,Murcia
ORD-0007519,CUST-00864,PROD-034,3,234.88,2023-12-18,Alicante
ORD-0007520,CUST-00234,PROD-035,11,939.58,2023-08-29,Valencia
ORD-0007521,CUST-00611,PROD-014,5,577.02,2023-12-21,Valencia
ORD-0007522,CUST-00988,PROD-050,9,41.99,2024-11-02,Sevilla
ORD-0007523,CUST-00607,PROD-043,18,685.51,2024-05-24,Sevilla
ORD-0007524,CUST-00502,PROD-050,10,238.55,2025-01-23,Barcelona
ORD-0007525,CUST-00519,PROD-035,10,364.2,2025-04-02,Sevilla
ORD-0007526,CUST-00466,PROD-035,2,478.17,2023-04-17,Valencia
ORD-0007527,CUST-00755,PROD-018,7,402.78,2025-05-27,Murcia
ORD-0007528,CUST-00248,PROD-031,12,978.17,2024-12-18,Málaga
ORD-0007529,CUST-00664,PROD-002,11,546.43,2024-07-27,Murcia
ORD-0007530,CUST-00505,PROD-024,1,875.12,2023-03-21,Alicante
ORD-0007531,CUST-00766,PROD-030,20,583.15,2023-03-06,Bilbao
ORD-0007532,CUST-00119,PROD-029,4,631.99,2023-10-24,Barcelona
ORD-0007533,CUST-00813,PROD-015,19,708.07,2025-01-12,Madrid
ORD-0007534,CUST-00290,PROD-013,8,114.44,2024-03-05,Málaga
ORD-0007535,CUST-00690,PROD-027,9,23.29,2025-05-11,Madrid
ORD-0007536,CUST-00086,PROD-020,1,95.18,2025-04-10,Bilbao
ORD-0007537,CUST-00944,PROD-014,6,12.1,2024-10-31,Zaragoza
ORD-0007538,CUST-00171,PROD-012,2,688.14,2025-02-23,Bilbao
ORD-0007539,CUST-00080,PROD-025,5,761.72,2024-07-19,Zaragoza
ORD-0007540,CUST-00858,PROD-015,4,382.24,2024-04-18,Sevilla
ORD-0007541,CUST-00054,PROD-036,7,109.88,2023-11-16,Barcelona
ORD-0007542,CUST-00487,PROD-006,4,604.05,2025-07-08,Sevilla
ORD-0007543,CUST-00325,PROD-030,2,337.77,2024-05-27,Barcelona
ORD-0007544,CUST-00619,PROD-043,12,33.7,2026-03-18,Barcelona
ORD-0007545,CUST-00613,PROD-046,1,842.29,2023-01-24,Málaga
ORD-0007546,CUST-00423,PROD-050,8,639.49,2025-06-22,Valencia
ORD-0007547,CUST-00822,PROD-027,12,600.1,2024-04-07,Barcelona
ORD-0007548,CUST-00484,PROD-028,12,186.21,2024-05-03,Barcelona
ORD-0007549,CUST-00246,PROD-042,5,706.0,2023-02-27,Murcia
ORD-0007550,CUST-00803,PROD-049,16,994.27,2025-02-09,Madrid
ORD-0007551,CUST-00407,PROD-027,14,26.59,2024-10-30,Sevilla
ORD-0007552,CUST-00596,PROD-011,12,884.19,2024-01-31,Alicante
ORD-0007553,CUST-00455,PROD-019,10,582.07,2023-06-16,Málaga
ORD-0007554,CUST-00483,PROD-006,11,195.68,2025-10-17,Valencia
ORD-0007555,CUST-00731,PROD-032,12,167.4,2025-10-07,Barcelona
ORD-0007556,CUST-00324,PROD-034,17,626.32,2025-08-09,Murcia
ORD-0007557,CUST-00610,PROD-046,13,816.59,2023-08-25,Murcia
ORD-0007558,CUST-00883,PROD-016,16,970.94,2023-07-22,Málaga
ORD-0007559,CUST-00887,PROD-008,3,261.77,2023-07-11,Sevilla
ORD-0007560,CUST-00119,PROD-011,17,315.19,2024-08-22,Málaga
ORD-0007561,CUST-00909,PROD-020,15,220.75,2025-05-02,Bilbao
ORD-0007562,CUST-00455,PROD-005,9,96.95,2025-08-20,Madrid
ORD-0007563,CUST-00699,PROD-027,20,324.57,2025-04-03,Málaga
ORD-0007564,CUST-00671,PROD-004,12,478.2,2026-01-16,Madrid
ORD-0007565,CUST-00197,PROD-017,4,651.27,2023-01-16,Barcelona
ORD-0007566,CUST-00956,PROD-032,3,464.19,2025-04-05,Zaragoza
ORD-0007567,CUST-00107,PROD-014,4,108.01,2023-03-17,Valencia
ORD-0007568,CUST-00463,PROD-014,8,857.79,2025-12-26,Murcia
ORD-0007569,CUST-00647,PROD-042,15,166.52,2023-06-29,Bilbao
ORD-0007570,CUST-00988,PROD-021,19,383.77,2025-08-20,Zaragoza
ORD-0007571,CUST-00266,PROD-001,3,571.88,2023-03-04,Málaga
ORD-0007572,CUST-00298,PROD-009,2,711.05,2025-03-27,Alicante
ORD-0007573,CUST-00567,PROD-010,3,127.36,2024-08-18,Sevilla
ORD-0007574,CUST-00211,PROD-018,10,960.58,2023-12-20,Barcelona
ORD-0007575,CUST-00857,PROD-008,16,320.51,2024-06-03,Sevilla
ORD-0007576,CUST-00675,PROD-026,5,278.37,2025-06-12,Murcia
ORD-0007577,CUST-00150,PROD-009,2,645.99,2024-04-13,Sevilla
ORD-0007578,CUST-00130,PROD-048,3,425.61,2023-05-31,Murcia
ORD-0007579,CUST-00268,PROD-026,8,520.92,2023-04-23,Málaga
ORD-0007580,CUST-00101,PROD-041,20,153.06,2024-11-23,Sevilla
ORD-0007581,CUST-00942,PROD-045,13,322.01,2025-05-15,Barcelona
ORD-0007582,CUST-00866,PROD-049,10,427.56,2025-10-11,Málaga
ORD-0007583,CUST-00193,PROD-049,4,946.82,2024-04-23,Sevilla
ORD-0007584,CUST-00595,PROD-021,14,38.56,2023-01-20,Málaga
ORD-0007585,CUST-00662,PROD-019,4,692.57,2023-07-31,Bilbao
ORD-0007586,CUST-00488,PROD-042,8,643.64,2023-08-02,Sevilla
ORD-0007587,CUST-00657,PROD-028,4,758.12,2024-05-10,Madrid
ORD-0007588,CUST-00970,PROD-032,20,848.58,2026-01-17,Madrid
ORD-0007589,CUST-00655,PROD-031,14,578.71,2026-01-01,Málaga
ORD-0007590,CUST-00464,PROD-048,2,115.92,2025-02-08,Murcia
ORD-0007591,CUST-00233,PROD-001,4,697.02,2024-07-15,Málaga
ORD-0007592,CUST-00650,PROD-018,16,309.91,2024-08-03,Alicante
ORD-0007593,CUST-00247,PROD-016,8,374.26,2024-07-01,Alicante
ORD-0007594,CUST-00255,PROD-028,2,98.31,2025-09-05,Zaragoza
ORD-0007595,CUST-00515,PROD-050,5,836.91,2025-01-07,Málaga
ORD-0007596,CUST-00857,PROD-016,16,798.03,2023-06-06,Málaga
ORD-0007597,CUST-00050,PROD-017,19,218.19,2023-01-09,Madrid
ORD-0007598,CUST-00085,PROD-048,17,330.83,2023-08-25,Zaragoza
ORD-0007599,CUST-00571,PROD-037,9,646.04,2025-07-05,Málaga
ORD-0007600,CUST-00174,PROD-037,11,725.63,2023-02-13,Málaga
ORD-0007601,CUST-00034,PROD-039,16,922.08,2024-12-18,Valencia
ORD-0007602,CUST-00515,PROD-005,9,449.67,2025-12-22,Valencia
ORD-0007603,CUST-00400,PROD-026,2,399.74,2025-10-31,Bilbao
ORD-0007604,CUST-00759,PROD-039,10,81.58,2023-12-19,Barcelona
ORD-0007605,CUST-00093,PROD-039,9,40.06,2024-12-10,Zaragoza
ORD-0007606,CUST-00182,PROD-048,17,647.84,2025-09-26,Madrid
ORD-0007607,CUST-00523,PROD-035,13,504.79,2023-04-21,Bilbao
ORD-0007608,CUST-00092,PROD-049,5,960.22,2023-09-09,Barcelona
ORD-0007609,CUST-00472,PROD-038,20,143.85,2024-11-11,Murcia
ORD-0007610,CUST-00153,PROD-050,7,245.21,2023-11-25,Barcelona
ORD-0007611,CUST-00190,PROD-022,16,500.87,2025-03-10,Málaga
ORD-0007612,CUST-00003,PROD-045,17,852.05,2024-03-14,Zaragoza
ORD-0007613,CUST-00127,PROD-028,15,700.8,2023-12-25,Sevilla
ORD-0007614,CUST-00095,PROD-013,6,499.32,2024-07-25,Alicante
ORD-0007615,CUST-00194,PROD-010,11,652.3,2024-02-17,Bilbao
ORD-0007616,CUST-00717,PROD-032,6,908.65,2024-06-04,Barcelona
ORD-0007617,CUST-00693,PROD-020,1,611.15,2023-11-06,Valencia
ORD-0007618,CUST-00036,PROD-029,16,264.6,2024-05-03,Málaga
ORD-0007619,CUST-00666,PROD-033,3,619.52,2025-07-21,Sevilla
ORD-0007620,CUST-00147,PROD-022,11,996.38,2023-04-14,Valencia
ORD-0007621,CUST-00680,PROD-022,1,864.19,2024-04-08,Málaga
ORD-0007622,CUST-00368,PROD-045,16,496.89,2026-01-26,Bilbao
ORD-0007623,CUST-00405,PROD-019,16,214.8,2024-01-09,Málaga
ORD-0007624,CUST-00465,PROD-010,17,723.04,2024-03-31,Barcelona
ORD-0007625,CUST-00433,PROD-044,5,585.07,2023-05-27,Barcelona
ORD-0007626,CUST-00246,PROD-021,4,661.4,2023-08-01,Barcelona
ORD-0007627,CUST-00246,PROD-042,2,111.37,2024-02-29,Alicante
ORD-0007628,CUST-00337,PROD-013,2,182.23,2025-02-02,Sevilla
ORD-0007629,CUST-00415,PROD-037,17,833.12,2024-07-25,Sevilla
ORD-0007630,CUST-00729,PROD-047,6,215.07,2023-08-01,Valencia
ORD-0007631,CUST-00186,PROD-015,2,559.92,2023-12-15,Bilbao
ORD-0007632,CUST-00537,PROD-049,16,63.94,2024-10-20,Sevilla
ORD-0007633,CUST-00213,PROD-038,8,482.63,2023-08-03,Murcia
ORD-0007634,CUST-00999,PROD-023,15,958.99,2026-02-24,Bilbao
ORD-0007635,CUST-00492,PROD-040,4,229.06,2023-12-14,Barcelona
ORD-0007636,CUST-00435,PROD-048,6,144.85,2026-02-08,Madrid
ORD-0007637,CUST-00529,PROD-001,15,72.27,2024-03-04,Barcelona
ORD-0007638,CUST-00640,PROD-015,15,843.23,2023-06-02,Sevilla
ORD-0007639,CUST-00277,PROD-046,18,787.8,2026-01-20,Bilbao
ORD-0007640,CUST-00554,PROD-001,15,639.75,2024-02-09,Alicante
ORD-0007641,CUST-00910,PROD-048,18,127.68,2024-04-18,Bilbao
ORD-0007642,CUST-00813,PROD-014,2,672.78,2025-07-01,Sevilla
ORD-0007643,CUST-00406,PROD-011,12,316.59,2024-09-19,Madrid
ORD-0007644,CUST-00451,PROD-032,1,324.27,2023-02-01,Bilbao
ORD-0007645,CUST-00941,PROD-023,17,521.19,2024-10-21,Bilbao
ORD-0007646,CUST-00940,PROD-017,4,668.79,2026-02-04,Murcia
ORD-0007647,CUST-00029,PROD-043,6,566.82,2026-02-11,Bilbao
ORD-0007648,CUST-00530,PROD-021,5,730.51,2023-04-29,Murcia
ORD-0007649,CUST-00288,PROD-032,19,975.4,2025-09-12,Valencia
ORD-0007650,CUST-00985,PROD-022,16,737.63,2025-11-21,Bilbao
ORD-0007651,CUST-00476,PROD-005,14,771.29,2025-01-30,Barcelona
ORD-0007652,CUST-00329,PROD-016,2,449.01,2024-03-19,Madrid
ORD-0007653,CUST-00391,PROD-027,16,65.55,2025-05-02,Zaragoza
ORD-0007654,CUST-00219,PROD-049,3,104.37,2024-04-22,Barcelona
ORD-0007655,CUST-00736,PROD-028,4,989.25,2023-07-11,Málaga
ORD-0007656,CUST-00346,PROD-048,1,596.99,2024-03-27,Alicante
ORD-0007657,CUST-00211,PROD-047,7,259.35,2023-08-22,Madrid
ORD-0007658,CUST-00236,PROD-032,20,81.79,2025-10-06,Alicante
ORD-0007659,CUST-00009,PROD-050,16,574.37,2024-03-16,Bilbao
ORD-0007660,CUST-00029,PROD-027,18,582.8,2023-07-19,Madrid
ORD-0007661,CUST-00918,PROD-001,12,519.77,2024-08-10,Madrid
ORD-0007662,CUST-00489,PROD-010,13,186.6,2023-07-17,Sevilla
ORD-0007663,CUST-00460,PROD-045,5,302.06,2024-09-03,Murcia
ORD-0007664,CUST-00277,PROD-031,5,363.38,2024-05-14,Málaga
ORD-0007665,CUST-00063,PROD-050,11,835.3,2025-05-19,Madrid
ORD-0007666,CUST-00344,PROD-046,13,808.02,2024-03-24,Alicante
ORD-0007667,CUST-00640,PROD-041,5,29.11,2023-09-03,Alicante
ORD-0007668,CUST-00163,PROD-048,20,348.85,2023-03-12,Murcia
ORD-0007669,CUST-00833,PROD-043,8,317.2,2023-02-16,Málaga
ORD-0007670,CUST-00012,PROD-035,19,606.46,2023-07-22,Zaragoza
ORD-0007671,CUST-00553,PROD-048,9,325.22,2024-06-22,Málaga
ORD-0007672,CUST-00975,PROD-046,18,780.88,2025-07-03,Alicante
ORD-0007673,CUST-00270,PROD-019,2,969.87,2024-01-15,Sevilla
ORD-0007674,CUST-00057,PROD-041,3,973.87,2025-01-10,Málaga
ORD-0007675,CUST-00946,PROD-045,14,486.92,2024-10-29,Sevilla
ORD-0007676,CUST-00010,PROD-037,2,121.46,2023-12-23,Zaragoza
ORD-0007677,CUST-00662,PROD-032,20,737.63,2024-10-09,Bilbao
ORD-0007678,CUST-00037,PROD-002,8,884.83,2023-05-27,Barcelona
ORD-0007679,CUST-00311,PROD-003,18,56.9,2024-12-15,Alicante
ORD-0007680,CUST-00020,PROD-037,9,784.5,2023-05-28,Sevilla
ORD-0007681,CUST-00977,PROD-028,10,521.55,2025-01-05,Madrid
ORD-0007682,CUST-01000,PROD-004,2,890.0,2023-01-28,Madrid
ORD-0007683,CUST-00024,PROD-019,9,850.0,2025-04-24,Sevilla
ORD-0007684,CUST-00639,PROD-030,17,792.97,2025-02-27,Sevilla
ORD-0007685,CUST-00750,PROD-035,12,174.54,2025-06-21,Zaragoza
ORD-0007686,CUST-00020,PROD-019,19,606.98,2026-02-03,Sevilla
ORD-0007687,CUST-00406,PROD-028,11,446.26,2023-10-03,Madrid
ORD-0007688,CUST-00086,PROD-013,2,698.19,2025-12-22,Málaga
ORD-0007689,CUST-00757,PROD-006,17,116.54,2023-07-02,Barcelona
ORD-0007690,CUST-00812,PROD-025,6,682.85,2024-12-23,Málaga
ORD-0007691,CUST-00062,PROD-036,12,568.31,2023-08-29,Madrid
ORD-0007692,CUST-00316,PROD-016,11,940.37,2023-08-11,Alicante
ORD-0007693,CUST-00889,PROD-005,9,75.8,2025-10-15,Zaragoza
ORD-0007694,CUST-00701,PROD-018,16,857.46,2025-09-12,Zaragoza
ORD-0007695,CUST-00900,PROD-013,2,692.32,2023-07-27,Bilbao
ORD-0007696,CUST-00796,PROD-011,4,586.01,2024-05-21,Zaragoza
ORD-0007697,CUST-00484,PROD-004,12,310.75,2023-11-29,Zaragoza
ORD-0007698,CUST-00103,PROD-027,9,921.02,2025-11-10,Sevilla
ORD-0007699,CUST-00389,PROD-038,10,368.64,2025-05-08,Murcia
ORD-0007700,CUST-00622,PROD-049,9,684.76,2024-01-04,Barcelona
ORD-0007701,CUST-00965,PROD-043,8,189.29,2026-01-15,Barcelona
ORD-0007702,CUST-00888,PROD-006,15,634.55,2024-05-10,Sevilla
ORD-0007703,CUST-00965,PROD-048,16,933.86,2024-07-25,Valencia
ORD-0007704,CUST-00800,PROD-038,11,979.23,2025-07-26,Barcelona
ORD-0007705,CUST-00735,PROD-018,17,909.93,2024-09-05,Sevilla
ORD-0007706,CUST-00021,PROD-001,13,343.05,2024-09-25,Murcia
ORD-0007707,CUST-00262,PROD-026,19,158.89,2024-04-25,Sevilla
ORD-0007708,CUST-00574,PROD-048,16,562.34,2025-10-27,Alicante
ORD-0007709,CUST-00770,PROD-016,13,667.74,2025-09-06,Alicante
ORD-0007710,CUST-00429,PROD-017,16,925.6,2026-03-17,Alicante
ORD-0007711,CUST-00544,PROD-003,8,277.81,2024-10-20,Valencia
ORD-0007712,CUST-00360,PROD-008,4,855.72,2026-02-26,Alicante
ORD-0007713,CUST-00126,PROD-028,18,573.79,2023-09-17,Sevilla
ORD-0007714,CUST-00453,PROD-028,14,427.97,2025-07-26,Zaragoza
ORD-0007715,CUST-00772,PROD-004,19,124.89,2023-06-17,Bilbao
ORD-0007716,CUST-00916,PROD-024,13,839.4,2023-12-02,Valencia
ORD-0007717,CUST-00351,PROD-037,4,451.08,2024-03-07,Alicante
ORD-0007718,CUST-00866,PROD-001,12,423.35,2025-12-23,Alicante
ORD-0007719,CUST-00327,PROD-037,1,630.2,2023-08-28,Zaragoza
ORD-0007720,CUST-00752,PROD-014,16,51.18,2025-05-01,Sevilla
ORD-0007721,CUST-00877,PROD-018,16,966.13,2025-07-01,Barcelona
ORD-0007722,CUST-00279,PROD-003,15,846.63,2024-12-28,Alicante
ORD-0007723,CUST-00968,PROD-004,12,996.03,2023-10-04,Madrid
ORD-0007724,CUST-00714,PROD-006,12,962.89,2025-01-07,Sevilla
ORD-0007725,CUST-00633,PROD-019,20,693.5,2023-03-15,Murcia
ORD-0007726,CUST-00329,PROD-030,5,373.35,2024-10-25,Bilbao
ORD-0007727,CUST-00503,PROD-017,18,272.74,2024-07-01,Málaga
ORD-0007728,CUST-00751,PROD-022,13,942.51,2025-08-27,Zaragoza
ORD-0007729,CUST-00216,PROD-016,9,971.69,2024-11-23,Madrid
ORD-0007730,CUST-00726,PROD-022,19,899.0,2023-02-24,Bilbao
ORD-0007731,CUST-00800,PROD-001,6,473.06,2025-07-09,Alicante
ORD-0007732,CUST-00134,PROD-034,16,392.12,2023-10-20,Málaga
ORD-0007733,CUST-00689,PROD-033,16,64.89,2026-02-13,Murcia
ORD-0007734,CUST-00596,PROD-018,14,817.81,2023-11-19,Madrid
ORD-0007735,CUST-00241,PROD-027,20,542.6,2025-05-17,Valencia
ORD-0007736,CUST-00797,PROD-030,10,267.88,2025-06-10,Valencia
ORD-0007737,CUST-00657,PROD-050,7,693.5,2024-08-07,Madrid
ORD-0007738,CUST-00058,PROD-031,4,435.19,2025-03-26,Bilbao
ORD-0007739,CUST-00490,PROD-032,17,259.77,2025-08-14,Sevilla
ORD-0007740,CUST-00503,PROD-007,10,566.42,2025-05-10,Barcelona
ORD-0007741,CUST-00601,PROD-008,7,945.11,2025-03-08,Zaragoza
ORD-0007742,CUST-00596,PROD-022,16,803.8,2023-02-14,Málaga
ORD-0007743,CUST-00622,PROD-012,2,103.61,2024-12-06,Barcelona
ORD-0007744,CUST-00358,PROD-028,17,66.67,2025-09-02,Murcia
ORD-0007745,CUST-00146,PROD-014,16,671.53,2023-04-20,Madrid
ORD-0007746,CUST-00537,PROD-005,7,755.44,2024-02-07,Sevilla
ORD-0007747,CUST-00845,PROD-048,5,212.46,2023-02-07,Alicante
ORD-0007748,CUST-00307,PROD-015,14,576.34,2023-12-31,Valencia
ORD-0007749,CUST-00777,PROD-050,20,285.0,2024-07-24,Murcia
ORD-0007750,CUST-00004,PROD-006,19,640.51,2025-02-15,Barcelona
ORD-0007751,CUST-00121,PROD-042,19,847.81,2023-12-24,Zaragoza
ORD-0007752,CUST-00923,PROD-017,8,72.83,2023-03-22,Barcelona
ORD-0007753,CUST-00556,PROD-010,15,993.52,2026-02-07,Barcelona
ORD-0007754,CUST-00270,PROD-028,19,352.13,2025-01-01,Barcelona
ORD-0007755,CUST-00670,PROD-010,7,827.26,2023-02-26,Madrid
ORD-0007756,CUST-00377,PROD-039,14,681.57,2025-02-27,Sevilla
ORD-0007757,CUST-00158,PROD-014,10,827.95,2026-03-21,Murcia
ORD-0007758,CUST-00692,PROD-014,12,881.12,2025-09-13,Sevilla
ORD-0007759,CUST-00908,PROD-011,17,303.41,2025-12-21,Bilbao
ORD-0007760,CUST-00486,PROD-047,8,309.96,2025-09-08,Murcia
ORD-0007761,CUST-00646,PROD-050,2,736.43,2024-10-26,Madrid
ORD-0007762,CUST-00836,PROD-047,15,477.52,2024-01-03,Valencia
ORD-0007763,CUST-00701,PROD-006,19,208.32,2025-07-18,Barcelona
ORD-0007764,CUST-00411,PROD-011,2,949.04,2025-01-02,Málaga
ORD-0007765,CUST-00361,PROD-013,14,446.29,2023-11-20,Valencia
ORD-0007766,CUST-00285,PROD-042,17,249.85,2024-09-17,Alicante
ORD-0007767,CUST-00148,PROD-026,15,763.48,2026-02-17,Alicante
ORD-0007768,CUST-00604,PROD-016,17,571.54,2025-11-10,Sevilla
ORD-0007769,CUST-00882,PROD-039,6,855.75,2023-06-12,Zaragoza
ORD-0007770,CUST-00454,PROD-011,16,482.72,2025-11-03,Alicante
ORD-0007771,CUST-00808,PROD-035,20,88.05,2025-02-24,Sevilla
